HP 14s-er0002TU 14-inch FHD Laptop with Built-in 4G LTE (10th Gen Intel Core i3/ 4GB/1TB HDD/Windows 10/MS Office 2019/Natural Silver/1.51kg),719,616,103,none,/hp-14s-er0002tu-14-inch-fhd-laptop-with-built-in-4g-lte-10th-gen-intel-core-i3-4gb-1tb-hdd-windows-10-ms-office-2019-natural-silver-1-51kg-CMPLXLAPHP-14S-ER000DUMM20256F5EF16A1-pdp?product_id=333171199&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C31%7C%7C%7C%7C&get_review_id=330702543
"HP 15s (Intel Core i5 10th Gen /8 GB DDR4/ 1 TB HDD/ 39.62 cm (15.6 inch)/ Windows 10) DU1079TX (Jet Black, 1.74 kg)",0,894,-894,none,/hp-15s-intel-core-i5-10th-gen-8-gb-ddr4-1-tb-hdd-39-62-cm-15-6-inch-windows-10-du1079tx-jet-black-1-74-kg-CMPLXLAPHP-15S-INTELGADG48687A2C4745B-pdp?product_id=333810344&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C32%7C%7C%7C%7C&get_review_id=332929330
"Dell (Intel Core i5- 10th Gen/8 GB RAM/1 TB HDD + 256 GB SSD/39.62 cm (15.6 inch)/Windows 10) D560317HIN9BE (Black , 2.3 kg)",1120,1119,1,none,/dell-intel-core-i5-10th-gen-8-gb-ram-1-tb-hdd-+-256-gb-ssd-39-62-cm-15-6-inch-windows-10-d560317hin9be-black-2-3-kg-CMPLXLAPDELL-INTEL-CBEST41443AEA116D8-pdp?product_id=333070707&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C1%7C%7C%7C%7C&get_review_id=332522316
"ASUS ROG Strix Scar 17 (Intel Core i7 / 10th Gen / 16 GB DDR4 1 TB SSD / 43.94 cm (17.3 inch)/ 8 GB NVIDIA GeForce RTX Windows 10) G732LXS-HG010T (Original Black, 2.99 kg)",4055,3108,947,none,/asus-rog-strix-scar-17-intel-core-i7-10th-gen-16-gb-ddr4-1-tb-ssd-43-94-cm-17-3-inch-8-gb-nvidia-geforce-rtx-windows-10-g732lxs-hg010t-original-black-2-99-kg-CMPLXLAPASUS-ROG-STRDUMM20256FF6EE2C7-pdp?product_id=332412139&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C2%7C%7C%7C%7C&get_review_id=332412140
"HP 250 G7 Laptop (Intel Core i3-1005G1/10th Gen/4 GB RAM/1 TB HDD/39.62 cm (15.6 inch)/HD/Windows 10/Intel UHD Graphics/DVD WR) 1S5E9PA (Dark Ash Silver, 1.78 kg)",578,533,45,none,/hp-250-g7-laptop-intel-core-i3-1005g1-10th-gen-4-gb-ram-1-tb-hdd-39-62-cm-15-6-inch-hd-windows-10-intel-uhd-graphics-dvd-wr-1s5e9pa-dark-ash-silver-1-78-kg-CMPLXLAPHP-250-G7-LADUMM20256E5CA9813-pdp?product_id=332938927&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C3%7C%7C%7C%7C&get_review_id=331393598
"Microsoft Surface Pro 7 M1866 31.24 cm (12.3 inch) Laptop (10th Gen Intel Core i5-1035G4/8GB/256GB SSD/Windows 10 Home/Intel Iris Plus Graphics), Black Without Keyboard",1699,1342,357,none,/microsoft-surface-pro-7-m1866-31-24-cm-12-3-inch-laptop-10th-gen-intel-core-i5-1035g4-8gb-256gb-ssd-windows-10-home-intel-iris-plus-graphics-black-without-keyboard-CMPLXLAPMICROSOFT-SUSUPE46222CAE26E5F-pdp?product_id=317295027&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C4%7C%7C%7C%7C&get_review_id=317295029
"Acer Aspire 5 A514-54 (Intel Core i5-11th Gen/8 GB RAM/512 GB SSD/35.56 cm (14 inch)/FHD/Windows 10/2GB MX350 Graphics)Thin and Light Laptop (Pure Silver, 1.45 kg)",959,807,152,none,/acer-aspire-5-a514-54-intel-core-i5-11th-gen-8-gb-ram-512-gb-ssd-35-56-cm-14-inch-fhd-windows-10-2gb-mx350-graphics-thin-and-light-laptop-pure-silver-1-45-kg-CMPLXLAPACER-ASPIRE-BEST4144362A61BBF-pdp?product_id=334005536&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C5%7C%7C%7C%7C&get_review_id=333880999
"Lenovo Ideapad 330S (Core i5 - 8th Gen / 4 GB RAM / 1 TB HDD / 39.62 cm (15.6 inch) FHD / Windows 10 / 2 GB Graphics) 81F500GLIN Thin and Light Laptop (Platinum Grey , 1.87 kg)",820,726,94,none,/lenovo-laptop-ip330s-81f500glin-ci5-8250u-4gb-1tb-39-6-cm-15-6-inch-fhd-ips-platinum-grey-radeon-540-2gbgfx-w10hsl-1yr-CMPLXLAPLENOVO-LAPTOLENO68659888F32CC3-pdp?product_id=223263517&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C6%7C%7C%7C%7C&get_review_id=197907261
"Dell Inspiron 15 3593 15.6-inch FHD Laptop (10th Gen Core i3/4GB/1TB HDD/Windows 10 + MS Office/Intel HD Graphics)(Black, 2.03 Kg)",629,525,104,none,/dell-inspiron-15-3593-15-6-inch-fhd-laptop-10th-gen-core-i3-4gb-1tb-hdd-windows-10-+-ms-office-intel-hd-graphics-black-2-03-kg-CMPLXLAPDELL-INSPIROTECH1091875E5A5E56A-pdp?product_id=331008235&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C7%7C%7C%7C%7C&get_review_id=330933631
"ASUS VivoBook Flip 14 Laptop (AMD Ryzen 3-4300U/4 GB RAM/256 GB SSD/35.56 cm (14 inch)/Windows 10 Home (64bit)/Integrated AMD Radeon RX Vega 5 Graphics) TM420IA-EC096TS (Bespoke Black, 1.6 kg)",822,709,113,none,/asus-vivobook-flip-14-laptop-amd-ryzen-3-4300u-4-gb-ram-256-gb-ssd-35-56-cm-14-inch-windows-10-home-64bit-integrated-amd-radeon-rx-vega-5-graphics-tm420ia-ec096ts-bespoke-black-1-6-kg-CMPLXLAPASUS-VIVOBOOASUS20915F9D39D20-pdp?product_id=332625280&src=consumer_search-grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Felectronics%2Flaptop-computers%2Flaptops-glpid-6453%7C6453%7C8%7C%7C%7C%7C&get_review_id=332449379
