Asus Chromebook C423NA-EB0351 - Chromebook - 14 Inch,329,0,0,ASUS,https://www.bol.com//nl/p/asus-chromebook-c423na-eb0351-chromebook-14-inch/9300000002220854/
HP Pavilion x360 14-dw1700nd - 2-in-1 Laptop - 14 inch,699,678,21,HP,https://www.bol.com//nl/p/hp-pavilion-x360-14-dw1700nd-2-in-1-laptop-14-inch/9300000012375599/
"Apple MacBook Air (November, 2020) MGN73N/A - 13.3 inch - Apple M1 - 512 GB - Spacegrey",1233,1204,29,Apple,https://www.bol.com//nl/p/apple-macbook-air-mgn73n-a-13-3-inch-apple-m1-512-gb-spacegrey/9300000017194055/
ASUS VivoBook 15 M513IA-BQ431T - Laptop - 15.6 inch,699,636,63,ASUS,https://www.bol.com//nl/p/asus-vivobook-15-m513ia-bq431t-laptop-15-6-inch/9300000007644128/
not found,706,0,0,Lenovo,not found
ASUS VivoBook 17 D712DA-AU582T - Laptop - 17 inch,549,0,0,ASUS,https://www.bol.com//nl/p/asus-vivobook-17-d712da-au582t-laptop-17-inch/9300000019805464/
Lenovo IdeaPad 3 15ARH05 82EY00K5MH - Gaming Laptop - 15.6 Inch,849,0,0,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-3-15arh05-82ey00k5mh-gaming-laptop-15-6-inch/9300000008803105/
Lenovo IdeaPad 5 81YH00MVMH - Laptop - 14 Inch,649,0,0,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-5-81yh00mvmh-laptop-14-inch/9300000008073684/
Lenovo Ideapad 3 17ADA05 81W20031MH - Laptop - 17.3 Inch,599,579,20,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-3-17ada05-81w20031mh-laptop-17-3-inch/9300000000539094/
HP Chromebook 14a-na0142nd - Chromebook - 14 Inch,239,161,78,HP,https://www.bol.com//nl/p/hp-chromebook-14a-na0142nd-chromebook-14-inch/9300000010769179/
Asus Vivobook S433FA-EB636T - Laptop - 14 Inch,799,748,51,ASUS,https://www.bol.com//nl/p/asus-vivobook-s433fa-eb636t-laptop-14-inch/9300000000522882/
Apple Macbook Pro (2019) Touch Bar MVVJ2 - 16 inch - Intel Core i7 - 512 GB - Spacegrijs,2369,2197,172,Apple,https://www.bol.com//nl/p/apple-macbook-pro-touch-bar-mvvj2-16-inch-intel-core-i7-512-gb-spacegrijs/9200000124452131/
ASUS VivoBook 17 M712DA-BX579T - Laptop - 17.3 inch,549,521,28,ASUS,https://www.bol.com//nl/p/asus-vivobook-17-m712da-bx579t-laptop-17-3-inch/9300000019805458/
ASUS VivoBook 17 S712JA-BX335T - Laptop - 17.3 inch,699,678,21,ASUS,https://www.bol.com//nl/p/asus-vivobook-17-s712ja-bx335t-laptop-17-3-inch/9300000019805451/
HP Chromebook x360 14b-ca0200nd - Chromebook - 14 inch,399,354,45,HP,https://www.bol.com//nl/p/hp-chromebook-x360-14b-ca0200nd-chromebook-14-inch/9300000010769176/
ASUS Chromebook C523NA-A20210 - Chromebook - 15.6 inch,349,328,21,ASUS,https://www.bol.com//nl/p/asus-chromebook-c523na-a20210-chromebook-15-6-inch/9300000002080731/
Lenovo Legion 7 81YT004KMH - Gaming Laptop - 15.6 inch (144 Hz),1799,1735,64,Lenovo,https://www.bol.com//nl/p/lenovo-legion-7-81yt004kmh-gaming-laptop-15-6-inch/9300000000539146/
Lenovo Ideapad S330 Chromebook 81JW0009MH - Chromebook - 14 Inch,239,161,78,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-s330-chromebook-81jw0009mh-chromebook-14-inch/9200000098142527/
Acer Chromebook Spin 311 CP311-3H-K72P - Chromebook - 11 inch,299,0,0,Acer,https://www.bol.com//nl/p/acer-chromebook-spin-311-cp311-3h-k72p-chromebook-11-inch/9300000014240747/
MSI Gaming GE66 10UH-016NL Raider - Gaming Laptop - 15.6 Inch (240Hz),3165,3032,133,MSI,https://www.bol.com//nl/p/msi-gaming-ge66-10uh-016nl-raider-gaming-laptop-15-6-inch/9300000019055811/
"Legend One laptop - Intel Dual Core N3350 - 4GB - 128GB SSD (64SSD-64MMC) - 14.1"" Full HD (1920x1080) - Mini-HDMI - Windows 10",299,0,0,Legend,https://www.bol.com//nl/p/legend-one-laptop-intel-dual-core-n3350-4gb-128gb-ssd-14-1-full-hd-mini-hdmi-windows-10/9300000021379634/
"Apple Macbook Pro (April, 2020) MXK32 - 13.3 inch - Intel Core i5 - 256 GB - Spacegrijs",1249,1229,20,Apple,https://www.bol.com//nl/p/apple-macbook-pro-mxk32-13-3-inch-intel-core-i5-256-gb-spacegrijs/9300000001949315/
HP ENVY 15-ep0700nd - Laptop - 15.6 Inch,1449,1112,337,HP,https://www.bol.com//nl/p/hp-envy-15-ep0700nd-laptop-15-6-inch/9300000002091616/
ASUS Chromebook C523NA-BR0364-BE - Chomebook - 15 inch - AZERTY,309,0,0,ASUS,https://www.bol.com//nl/p/asus-chromebook-c523na-br0364-be-chomebook-15-inch-azerty/9300000027351899/
HP ProBook 650 G1 Laptop - Refurbished door Mr.@ - A Grade,349,0,0,HP,https://www.bol.com//nl/p/hp-probook-650-g1-laptop-refurbished-door-mr-a-grade/9300000013918049/
Asus Chromebook C434TA-AI0363 - Chromebook - 14 Inch,649,0,0,ASUS,https://www.bol.com//nl/p/asus-chromebook-c434ta-ai0363-chromebook-14-inch/9300000005165403/
ASUS TUF Dash F15 FX516PR-AZ019T - Gaming Laptop - 15 inch (240 Hz),1749,0,0,ASUS,https://www.bol.com//nl/p/asus-tuf-dash-f15-fx516pr-az019t-gaming-laptop-15-inch/9300000019810947/
HP Pavilion Gaming 15-dk1735nd - Gaming Laptop - 15.6 inch,1299,997,302,HP,https://www.bol.com//nl/p/hp-pavilion-gaming-15-dk1735nd-gaming-laptop-15-6-inch/9300000002091619/
HP envy x360 15-ed 1870nd - 2-in-1 laptop - 15.6 inch,1299,0,0,HP,https://www.bol.com//nl/p/hp-envy-x360-15-ed-1870nd-2-in-1-laptop-15-6-inch/9300000016320878/
Lenovo IdeaPad Flex 5 82HS00ARMH - 2-in-1 laptop - 14 inch,789,0,0,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-flex-5-82hs00armh-2-in-1-laptop-14-inch/9300000018965431/
HP Pavilion x360 14-dw1703nd - 2-in-1 Laptop - 14 Inch,749,0,0,HP,https://www.bol.com//nl/p/hp-pavilion-x360-14-dw1703nd-2-in-1-laptop-14-inch/9300000012375565/
ASUS ROG Strix G512LW-HN037T - Gaming Laptop - 15.6 inch (144 Hz),1629,0,0,ASUS,https://www.bol.com//nl/p/asus-rog-strix-g512lw-hn037t-gaming-laptop-15-6-inch/9300000001608466/
"Apple MacBook Air (November, 2020) MGNA3N/A - 13.3 inch - Apple M1 - 512 GB - Zilver",1233,1209,24,Apple,https://www.bol.com//nl/p/apple-macbook-air-mgna3n-a-13-3-inch-apple-m1-512-gb-zilver/9300000017194050/
"DELL E5270 Core i5-6300U /8GB RAM /256GB SSD / WEB CAM/12,5"" HD/ W10 / Refurbished / Marelcom",325,0,0,Dell,https://www.bol.com//nl/p/dell-e5270-core-i5-6300u-8gb-ram-256gb-ssd-web-cam-12-5-hd-w10-refurbished-marelcom/9200000078062914/
"ASUS VivoBook 17 D712DA-AU239T - 17.3"" FHD - AMD Ryzen 3 - 8 GB DDR4 - 256 GB SSD - Wi-Fi 5 (802.11ac) - Windows 10 Home",609,599,10,ASUS,https://www.bol.com//nl/p/asus-vivobook-17-d712da-au239t-17-3-fhd-amd-ryzen-3-8-gb-ddr4-256-gb-ssd-wi-fi-5-windows-10-home/9300000019922709/
Dell Latitude E5440 Laptop - Refurbished door Mr.@ - A Grade,339,0,0,Dell,https://www.bol.com//nl/p/dell-latitude-e5440-laptop-refurbished-door-mr-a-grade/9300000034092256/
HP ProBook 450 G7 Intel i5-10210U 15.6,857,0,0,HP,https://www.bol.com//nl/p/hp-probook-450-g7-intel-i5-10210u-15-6/9200000130322414/
HP Chromebook 14a-na0161nd - Chromebook - 14 inch,289,219,70,HP,https://www.bol.com//nl/p/hp-chromebook-14a-na0161nd-chromebook-14-inch/9300000006446434/
Lenovo IdeaPad L340 81LW00HAMH - Laptop - 15.6 Inch,684,572,112,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-l340-81lw00hamh-laptop-15-6-inch/9200000131889553/
"Acer Swift 3 SF314-42-R2MP Notebook Zilver 35,6 cm (14'') 1920 x 1080 Pixels AMD Ryzen 5 8 GB LPDDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 10 Home",699,562,137,Acer,https://www.bol.com//nl/p/acer-swift-3-sf314-42-r2mp-notebook-zilver-35-6-cm-1920-x-1080-pixels-amd-ryzen-5-8-gb-lpddr4-sdram-512-gb-ssd-wi-fi-6-windows-10-home/9200000130635056/
HP ENVY 13-ba0750nd - Laptop - 13.3 Inch,999,909,90,HP,https://www.bol.com//nl/p/hp-envy-13-ba0750nd-laptop-13-3-inch/9300000002091611/
MSI Gaming GF65 9SD-1030NL Thin - Gaming Laptop - 15 Inch,1199,857,342,MSI,https://www.bol.com//nl/p/msi-gaming-gf65-9sd-1030nl-thin-gaming-laptop-15-inch/9300000008133502/
not found,925,0,0,Apple,not found
ASUS ROG Strix SCAR 15 G533QS-HF009T - Gaming Laptop - 15.6 inch (300Hz),2999,0,0,ASUS,https://www.bol.com//nl/p/asus-rog-strix-scar-15-g533qs-hf009t-gaming-laptop-15-6-inch/9300000019810951/
not found,194,0,0,HP,not found
Lenovo IdeaPad Flex 5 82HS00D2MH - 2-in-1 Laptop - 14 Inch,899,0,0,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-flex-5-82hs00d2mh-2-in-1-laptop-14-inch/9300000018965432/
ASUS ROG G513QM-HN027T - Gaming Laptop - 15 inch,1549,0,0,ASUS,https://www.bol.com//nl/p/asus-rog-g513qm-hn027t-gaming-laptop-15-inch/9300000019810958/
"Microsoft Surface Laptop 2 Notebook Platina 34,3 cm (13.5"") 2256 x 1504 Pixels Touchscreen Intel® 8de generatie Core™ i7 16 GB 512 GB SSD Wi-Fi 5 (802.11ac) Windows 10 Pro",1216,0,0,Microsoft,https://www.bol.com//nl/p/microsoft-surface-laptop-2-notebook-platina-34-3-cm-2256-x-1504-pixels-touchscreen-intel-8de-generatie-core-i7-16-gb-512-gb-ssd-wi-fi-5-windows-10-pro/9200000104483984/
"ASUS X515MA-BR040T DDR4-SDRAM Notebook 39,6 cm (15.6"") 1366 x 768 Pixels Intel® Celeron® N 4 GB 256 GB SSD Wi-Fi 5 (802.11ac) Windows 10 Home Zilver",0,0,0,ASUS,https://www.bol.com//nl/p/asus-x515ma-br040t-ddr4-sdram-notebook-39-6-cm-1366-x-768-pixels-intel-celeron-n-4-gb-256-gb-ssd-wi-fi-5-windows-10-home-zilver/9300000019922714/
MEDION AKOYA P15647 - Laptop - 15.6 Inch,628,0,0,MEDION,https://www.bol.com//nl/p/medion-akoya-p15647-laptop-15-6-inch/9300000000211982/
"ASUS VivoBook W202NA-GJ0005RA Notebook 29,5 cm (11.6"") 1366 x 768 Pixels Intel® Celeron® 4 GB 64 GB eMMC Wi-Fi 5 (802.11ac) Windows 10 Pro Blauw",289,0,0,ASUS,https://www.bol.com//nl/p/asus-vivobook-w202na-gj0005ra-notebook-29-5-cm-1366-x-768-pixels-intel-celeron-4-gb-64-gb-emmc-wi-fi-5-windows-10-pro-blauw/9200000118034131/
"Acer TravelMate P2 TMP215-52-516R Notebook Zwart 39,6 cm (15.6'') 1920 x 1080 Pixels Intel® 10de generatie Core™ i5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 10 Pro",649,0,0,Acer,https://www.bol.com//nl/p/acer-travelmate-p2-tmp215-52-516r-notebook-zwart-39-6-cm-1920-x-1080-pixels-intel-10de-generatie-core-i5-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-10-pro/9200000123141078/
HP 15-DB1059NQ 15.6 Full HD / RYZEN 3 3200U / 8GB / 256GB SSD / Windows 10/ ideale Laptop voor Studenten,489,0,0,HP,https://www.bol.com//nl/p/hp-15-db1059nq-15-6-full-hd-ryzen-3-3200u-8gb-256gb-ssd-windows-10-ideale-laptop-voor-studenten/9300000034018018/
"HP 17-BY1003CA RENEWED - 17.3"" Touchscreen - i5 - 16GB DDR4 - 256GB SSD + 2TB HDD - Win 10 Home + Gratis Muis",839,0,0,HP,https://www.bol.com//nl/p/hp-17-by1003ca-renewed-17-3-touchscreen-i5-16gb-ddr4-256gb-ssd-2tb-hdd-win-10-home-gratis-muis/9300000036872576/
Microsoft Surface Pro 7 (2019) - Core i5 - 128GB - Platinum - 12.3 inch,799,0,0,Microsoft,https://www.bol.com//nl/p/microsoft-surface-pro-7-core-i5-128gb-platinum-12-3-inch/9200000120272134/
