Xiaomi Redmi 9 -64GB - Grey,149,0,0,Xiaomi,https://www.bol.com//nl/p/xiaomi-redmi-9-64gb-grey/9300000004593839/
Samsung Galaxy S21+ - 5G - 256GB - Phantom Black,849,828,21,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s21-5g-256gb-phantom-black/9300000020732475/
OPPO A15 - 32GB - Blauw,113,0,0,OPPO,https://www.bol.com//nl/p/oppo-a15-32gb-blauw/9300000017398502/
Samsung galaxy A01 Core Blauw 32 GB,125,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a01-core-blauw-32-gb/9300000023588530/
CAT S52 - 64GB - Zwart,299,235,64,Cat,https://www.bol.com//nl/p/cat-s52-64gb-zwart/9200000124329681/
Apple iPhone 8 - 64GB - Spacegrijs,495,244,251,Apple,https://www.bol.com//nl/p/apple-iphone-8-64gb-spacegrijs/9200000082607880/
Sony Xperia XA1 - 32GB - Zwart,0,0,0,Sony,https://www.bol.com//nl/p/sony-xperia-xa1-32gb-zwart/9200000075306129/
POCO F3 Black 6GB RAM 128GB Android,349,0,0,Xiaomi,https://www.bol.com//nl/p/poco-f3-black-6gb-ram-128gb-android/9300000035008680/
Motorola Moto G Pro - 128 GB - Blauw,218,0,0,Motorola,https://www.bol.com//nl/p/motorola-moto-g-pro-128-gb-blauw/9300000002727880/
Samsung Galaxy  S21 - 5G - 256GB - Phantom Gray,817,793,24,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s21-5g-256gb-phantom-gray/9300000020732464/
CAT S42 - 32GB - Zwart,213,188,25,Cat,https://www.bol.com//nl/p/cat-s42-32gb-zwart/9300000004951815/
Samsung - Galaxy - A51 - Dual Sim - 128GB - Prism Crush Black,279,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a51-dual-sim-128gb-prism-crush-black/9300000017405831/
Motorola Moto E6 Play - 32GB - Steel Black (Zwart),77,73,4,Motorola,https://www.bol.com//nl/p/motorola-moto-e6-play-32gb-steel-black/9200000122803221/
Motorola Moto G30 - 128GB - Zwart,179,0,0,Motorola,https://www.bol.com//nl/p/motorola-moto-g30-128gb-zwart/9300000021262613/
Samsung Galaxy A72 4G - 128GB - Awesome Blue,405,392,13,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a72-4g-128gb-awesome-blue/9300000024960220/
Motorola Moto G 5G Plus - 64GB - Surfing blauw,236,235,1,Motorola,https://www.bol.com//nl/p/motorola-moto-g-5g-plus-64gb-surfing-blauw/9300000005834317/
Huawei Y6 (2019) - 32GB - Zwart,139,119,20,Huawei,https://www.bol.com//nl/p/huawei-y6-32gb-zwart/9200000105884676/
Samsung Galaxy A52 5G - 128GB - Awesome Blue,394,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a52-5g-128gb-awesome-blue/9300000023366014/
Samsung Galaxy A51 - 128GB - Wit,279,211,68,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a51-128gb-wit/9200000127101721/
Samsung Galaxy A3 Core- 16GB - Zwart,109,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a3-core-16gb-zwart/9300000031389983/
Apple iPhone 12 Mini - 64GB - Wit,695,674,21,Apple,https://www.bol.com//nl/p/apple-iphone-12-mini-64gb-wit/9300000013742270/
